"","ranking","power_index","state","sex"
"16896",9064,100,"NE","M"
"16897",9064,100,"NE","M"
"16898",9064,100,"CA","M"
"16899",9064,100,"TX","M"
"16900",9064,100,"TX","M"
"16901",9064,100,"TX","M"
"16902",9064,100,"CA","M"
"16903",9064,100,"NY","M"
"16904",9064,100,"FL","M"
"16905",9064,100,"FL","M"
"16906",9064,100,"FL","M"
"16907",9064,100,"FL","M"
"16908",9064,100,"FL","M"
"16909",9064,100,"FL","M"
"16910",9064,100,"FL","M"
"16911",9064,100,"FL","M"
"16912",9064,100,"OH","M"
"16913",9064,100,"GA","M"
"16914",9064,100,"TX","M"
"16915",9064,100,"TX","M"
"16916",9064,100,"IA","M"
"16917",9064,100,"NJ","M"
"16918",9064,100,"SA","M"
"16919",9064,100,"MS","M"
"16920",9064,100,"FL","M"
"16921",9064,100,"AZ","M"
"16922",9064,100,"AZ","M"
"16923",9064,100,"FL","M"
"16924",9064,100,"FL","M"
"16925",9064,100,"FL","M"
"16926",9064,100,"FL","M"
"16927",9064,100,"SA","M"
"16928",9064,100,"AZ","M"
"16929",9064,100,"AZ","M"
"16930",9064,100,"AZ","M"
"16931",9064,100,"AZ","M"
"16932",9064,100,"AZ","M"
"16933",9064,100,"AZ","M"
"16934",9064,100,"AZ","M"
"16935",9064,100,"AZ","M"
"16936",9064,100,"AZ","M"
"16937",9064,100,"NJ","M"
"16938",9064,100,"NJ","M"
"16939",9064,100,"FL","M"
"16940",9064,100,"FL","M"
"16941",9064,100,"FL","M"
"16942",9064,100,"ME","M"
"16943",9064,100,"NC","M"
"16944",9064,100,"TN","M"
"16945",9064,100,"NV","M"
"16946",9064,100,"FL","M"
"16947",9064,100,"FL","M"
"16948",9064,100,"FL","M"
"16949",9064,100,"FL","M"
"16950",9064,100,"FL","M"
"16951",9064,100,"FL","M"
"16952",9064,100,"FL","M"
"16953",9064,100,"FL","M"
"16954",9064,100,"FL","M"
"16955",9064,100,"FL","M"
"16956",9064,100,"FL","M"
"16957",9064,100,"FL","M"
"16958",9064,100,"FL","M"
"16959",9064,100,"FL","M"
"16960",9064,100,"FL","M"
"16961",9064,100,"FL","M"
"16962",9064,100,"FL","M"
"16963",9064,100,"FL","M"
"16964",9064,100,"FL","M"
"16965",9064,100,"FL","M"
"16966",9064,100,"FL","M"
"16967",9064,100,"FL","M"
"16968",9064,100,"FL","M"
"16969",9064,100,"FL","M"
"16970",9064,100,"FL","M"
"16971",9064,100,"FL","M"
"16972",9064,100,"FL","M"
"16973",9064,100,"FL","M"
"16974",9064,100,"FL","M"
"16975",9064,100,"FL","M"
"16976",9064,100,"FL","M"
"16977",9064,100,"FL","M"
"16978",9064,100,"FL","M"
"16979",9064,100,"FL","M"
"16980",9064,100,"WI","M"
"16981",9064,100,"FL","M"
"16982",9064,100,"FL","M"
"16983",9064,100,"DC","M"
"16984",9064,100,"SA","M"
"16985",9064,100,"OH","M"
"16986",9064,100,"FL","M"
"16987",9064,100,"FL","M"
"16988",9064,100,"FL","M"
"16989",9064,100,"FL","M"
"16990",9064,100,"FL","M"
"16991",9064,100,"FL","M"
"16992",9064,100,"FL","M"
"16993",9064,100,"FL","M"
"16994",9064,100,"FL","M"
"16995",9064,100,"FL","M"
"16996",9064,100,"SA","M"
"16997",9064,100,"CO","M"
"16998",9064,100,"AZ","M"
"16999",9064,100,"AZ","M"
"17000",9064,100,"AZ","M"
"17001",9064,100,"MS","M"
"17002",9064,100,"AZ","M"
"17003",9064,100,"TX","M"
"17004",9064,100,"TX","M"
"17005",9064,100,"AZ","M"
"17006",9064,100,"AZ","M"
"17007",9064,100,"AZ","M"
"17008",9064,100,"AZ","M"
"17009",9064,100,"MO","M"
"17010",9064,100,"FL","M"
"17011",9064,100,"SA","M"
"17012",9064,100,"WA","M"
"17013",9064,100,"SA","M"
"17014",9064,100,"OK","M"
"17015",9064,100,"TN","M"
"17016",9064,100,"TN","M"
"17017",9064,100,"TN","M"
"17018",9064,100,"MI","M"
"17019",9064,100,"SA","M"
"17020",9064,100,"SA","M"
"17021",9064,100,"SA","M"
"17022",9064,100,"MO","M"
"17023",9064,100,"MO","M"
"17024",9064,100,"MO","M"
"17025",9064,100,"VA","M"
"17026",9064,100,"SA","M"
"17027",9064,100,"SA","M"
"17028",9064,100,"AR","M"
"17029",9064,100,"AR","M"
"17030",9064,100,"AR","M"
"17031",9064,100,"TX","M"
"17032",9064,100,"NC","M"
"17033",9064,100,"KS","M"
"17034",9064,100,"KS","M"
"17035",9064,100,"KS","M"
"17036",9064,100,"KS","M"
"17037",9064,100,"KS","M"
"17038",9064,100,"KS","M"
"17039",9064,100,"KS","M"
"17040",9064,100,"KS","M"
"17041",9064,100,"KS","M"
"17042",9064,100,"KS","M"
"17043",9064,100,"KS","M"
"17044",9064,100,"KS","M"
"17045",9064,100,"KS","M"
"17046",9064,100,"KS","M"
"17047",9064,100,"KS","M"
"17048",9064,100,"KS","M"
"17049",9064,100,"KS","M"
"17050",9064,100,"KS","M"
"17051",9064,100,"KS","M"
"17052",9064,100,"KS","M"
"17053",9064,100,"KS","M"
"17054",9064,100,"KS","M"
"17055",9064,100,"TX","M"
"17056",9064,100,"NY","M"
"17057",9064,100,"TX","M"
"17058",9064,100,"TX","M"
"17059",9064,100,"TX","M"
"17060",9064,100,"TX","M"
"17061",9064,100,"AZ","M"
"17062",9064,100,"NM","M"
"17063",9064,100,"NM","M"
"17064",9064,100,"TX","M"
"17065",9064,100,"TX","M"
"17066",9064,100,"TX","M"
"17067",9064,100,"TX","M"
"17068",9064,100,"FL","M"
"17069",9064,100,"UT","M"
"17070",9064,100,"UT","M"
"17071",9064,100,"UT","M"
"17072",9064,100,"UT","M"
"17073",9064,100,"UT","M"
"17074",9064,100,"UT","M"
"17075",9064,100,"UT","M"
"17076",9064,100,"UT","M"
"17077",9064,100,"UT","M"
"17078",9064,100,"UT","M"
"17079",9064,100,"MO","M"
"17080",9064,100,"WV","M"
"17081",9064,100,"FL","M"
"17082",9064,100,"FL","M"
"17083",9064,100,"NY","M"
"17084",9064,100,"NY","M"
"17085",9064,100,"NY","M"
"17086",9064,100,"NY","M"
"17087",9064,100,"NY","M"
"17088",9064,100,"NY","M"
"17089",9064,100,"NY","M"
"17090",9064,100,"NY","M"
"17091",9064,100,"NY","M"
"17092",9064,100,"NY","M"
"17093",9064,100,"NY","M"
"17094",9064,100,"NY","M"
"17095",9064,100,"OR","M"
"17096",9064,100,"WV","M"
"17097",9064,100,"TX","M"
"17098",9064,100,"SA","M"
"17099",9064,100,"SA","M"
"17100",9064,100,"VA","M"
"17101",9064,100,"VA","M"
"17102",9064,100,"SA","M"
"17103",9064,100,"SA","M"
"17104",9064,100,"SA","M"
"17105",9064,100,"SA","M"
"17106",9064,100,"SA","M"
"17107",9064,100,"SA","M"
"17108",9064,100,"VA","M"
"17109",9064,100,"PA","M"
"17110",9064,100,"TX","M"
"17111",9064,100,"TX","M"
"17112",9064,100,"TX","M"
"17113",9064,100,"TX","M"
"17114",9064,100,"TX","M"
"17115",9064,100,"TX","M"
"17116",9064,100,"TX","M"
"17117",9064,100,"SA","M"
"17118",9064,100,"CA","M"
"17119",9064,100,"CA","M"
"17120",9064,100,"CA","M"
"17121",9064,100,"AR","M"
"17122",9064,100,"AR","M"
"17123",9064,100,"FL","M"
"17124",9064,100,"FL","M"
"17125",9064,100,"FL","M"
"17126",9064,100,"FL","M"
"17127",9064,100,"FL","M"
"17128",9064,100,"SC","M"
"17129",9064,100,"WV","M"
"17130",9064,100,"AL","M"
"17131",9064,100,"IL","M"
"17132",9064,100,"CO","M"
"17133",9064,100,"WV","M"
"17134",9064,100,"SC","M"
"17135",9064,100,"SC","M"
"17136",9064,100,"UT","M"
"17137",9064,100,"CA","M"
"17138",9064,100,"IN","M"
"17139",9064,100,"TX","M"
"17140",9064,100,"VA","M"
"17141",9064,100,"VA","M"
"17142",9064,100,"VA","M"
"17143",9064,100,"OH","M"
"17144",9064,100,"SA","M"
"17145",9064,100,"CA","M"
"17146",9064,100,"UT","M"
"17147",9064,100,"UT","M"
"17148",9064,100,"SA","M"
"17149",9064,100,"TX","M"
"17150",9064,100,"TX","M"
"17151",9064,100,"TX","M"
"17152",9064,100,"TX","M"
"17153",9064,100,"TX","M"
"17154",9064,100,"IL","M"
"17155",9064,100,"CO","M"
"17156",9064,100,"WV","M"
"17157",9064,100,"WV","M"
"17158",9064,100,"NC","M"
"17159",9064,100,"NC","M"
"17160",9064,100,"AR","M"
"17161",9064,100,"IL","M"
"17162",9064,100,"SA","M"
"17163",9064,100,"NC","M"
"17164",9064,100,"SA","M"
"17165",9064,100,"SA","M"
"17166",9064,100,"SA","M"
"17167",9064,100,"SA","M"
"17168",9064,100,"SA","M"
"17169",9064,100,"SA","M"
"17170",9064,100,"WV","M"
"17171",9064,100,"SA","M"
"17172",9064,100,"SA","M"
"17173",9064,100,"NM","M"
"17174",9064,100,"TX","M"
"17175",9064,100,"NM","M"
"17176",9064,100,"NM","M"
"17177",9064,100,"NM","M"
"17178",9064,100,"NM","M"
"17179",9064,100,"NM","M"
"17180",9064,100,"NM","M"
"17181",9064,100,"NM","M"
"17182",9064,100,"SA","M"
"17183",9064,100,"TX","M"
"17184",9064,100,"OK","M"
"17185",9064,100,"SA","M"
"17186",9064,100,"CO","M"
"17187",9064,100,"OK","M"
"17188",9064,100,"OK","M"
"17189",9064,100,"OK","M"
"17190",9064,100,"OK","M"
"17191",9064,100,"OK","M"
"17192",9064,100,"OK","M"
"17193",9064,100,"NC","M"
"17194",9064,100,"NC","M"
"17195",9064,100,"NC","M"
"17196",9064,100,"NC","M"
"17197",9064,100,"NC","M"
"17198",9064,100,"NC","M"
"17199",9064,100,"NC","M"
"17200",9064,100,"NC","M"
"17201",9064,100,"NC","M"
"17202",9064,100,"NC","M"
"17203",9064,100,"SA","M"
"17204",9064,100,"SA","M"
"17205",9064,100,"MO","M"
"17206",9064,100,"MO","M"
"17207",9064,100,"MO","M"
"17208",9064,100,"NC","M"
"17209",9064,100,"NC","M"
"17210",9064,100,"SA","M"
"17211",9064,100,"SA","M"
"17212",9064,100,"SA","M"
"17213",9064,100,"AR","M"
"17214",9064,100,"NC","M"
"17215",9064,100,"NC","M"
"17216",9064,100,"DE","M"
"17217",9064,100,"DE","M"
"17218",9064,100,"NC","M"
"17219",9064,100,"NC","M"
"17220",9064,100,"KS","M"
"17221",9064,100,"KS","M"
"17222",9064,100,"KS","M"
"17223",9064,100,"SA","M"
"17224",9064,100,"KS","M"
"17225",9064,100,"KS","M"
"17226",9064,100,"SA","M"
"17227",9064,100,"KS","M"
"17228",9064,100,"TX","M"
"17229",9064,100,"TX","M"
"17230",9064,100,"NC","M"
"17231",9064,100,"NC","M"
"17232",9064,100,"NC","M"
"17233",9064,100,"NC","M"
"17234",9064,100,"NC","M"
"17235",9064,100,"NC","M"
"17236",9064,100,"NC","M"
"17237",9064,100,"NC","M"
"17238",9064,100,"NC","M"
"17239",9064,100,"NC","M"
"17240",9064,100,"NC","M"
"17241",9064,100,"NC","M"
"17242",9064,100,"NC","M"
"17243",9064,100,"NC","M"
"17244",9064,100,"NC","M"
"17245",9064,100,"NC","M"
"17246",9064,100,"NC","M"
"17247",9064,100,"NC","M"
"17248",9064,100,"NC","M"
"17249",9064,100,"NC","M"
"17250",9064,100,"NC","M"
"17251",9064,100,"NC","M"
"17252",9064,100,"NC","M"
"17253",9064,100,"NC","M"
"17254",9064,100,"TX","M"
"17255",9064,100,"VA","M"
"17256",9064,100,"VA","M"
"17257",9064,100,"AR","M"
"17258",9064,100,"AR","M"
"17259",9064,100,"AR","M"
"17260",9064,100,"WV","M"
"17261",9064,100,"WV","M"
"17262",9064,100,"NC","M"
"17263",9064,100,"NC","M"
"17264",9064,100,"NC","M"
"17265",9064,100,"VA","M"
"17266",9064,100,"VA","M"
"17267",9064,100,"NC","M"
"17268",9064,100,"NC","M"
"17269",9064,100,"LA","M"
"17270",9064,100,"LA","M"
"17271",9064,100,"LA","M"
"17272",9064,100,"LA","M"
"17273",9064,100,"LA","M"
"17274",9064,100,"LA","M"
"17275",9064,100,"LA","M"
"17276",9064,100,"LA","M"
"17277",9064,100,"LA","M"
"17278",9064,100,"LA","M"
"17279",9064,100,"LA","M"
"17280",9064,100,"LA","M"
"17281",9064,100,"LA","M"
"17282",9064,100,"LA","M"
"17283",9064,100,"LA","M"
"17284",9064,100,"LA","M"
"17285",9064,100,"LA","M"
"17286",9064,100,"NC","M"
"17287",9064,100,"NY","M"
"17288",9064,100,"NC","M"
"17289",9064,100,"NC","M"
"17290",9064,100,"SA","M"
"17291",9064,100,"SA","M"
"17292",9064,100,"SA","M"
"17293",9064,100,"SA","M"
"17294",9064,100,"SA","M"
"17295",9064,100,"SA","M"
"17296",9064,100,"SA","M"
"17297",9064,100,"KY","M"
"17298",9064,100,"LA","M"
"17299",9064,100,"SA","M"
"17300",9064,100,"TX","M"
"17301",9064,100,"TX","M"
"17302",9064,100,"TX","M"
"17303",9064,100,"TX","M"
"17304",9064,100,"TX","M"
"17305",9064,100,"NC","M"
"17306",9064,100,"NC","M"
"17307",9064,100,"NC","M"
"17308",9064,100,"VA","M"
"17309",9064,100,"VA","M"
"17310",9064,100,"VA","M"
"17311",9064,100,"NC","M"
"17312",9064,100,"DC","M"
"17313",9064,100,"DC","M"
"17314",9064,100,"VA","M"
"17315",9064,100,"NC","M"
"17316",9064,100,"MO","M"
"17317",9064,100,"MO","M"
"17318",9064,100,"NC","M"
"17319",9064,100,"PA","M"
"17320",9064,100,"SA","M"
"17321",9064,100,"NC","M"
"17322",9064,100,"NC","M"
"17323",9064,100,"WV","M"
"17324",9064,100,"WV","M"
"17325",9064,100,"WV","M"
"17326",9064,100,"NC","M"
"17327",9064,100,"NY","M"
"17328",9064,100,"SA","M"
"17329",9064,100,"SA","M"
"17330",9064,100,"SA","M"
"17331",9064,100,"NC","M"
"17332",9064,100,"NC","M"
"17333",9064,100,"AR","M"
"17334",9064,100,"AR","M"
"17335",9064,100,"VA","M"
"17336",9064,100,"FL","M"
"17337",9064,100,"NC","M"
"17338",9064,100,"NC","M"
"17339",9064,100,"NC","M"
"17340",9064,100,"FL","M"
"17341",9064,100,"FL","M"
"17342",9064,100,"FL","M"
"17343",9064,100,"FL","M"
"17344",9064,100,"OK","M"
"17345",9064,100,"SA","M"
"17346",9064,100,"MI","M"
"17347",9064,100,"NC","M"
"17348",9064,100,"NC","M"
"17349",9064,100,"NC","M"
"17350",9064,100,"NC","M"
"17351",9064,100,"NC","M"
"17352",9064,100,"LA","M"
"17353",9064,100,"SA","M"
"17354",9064,100,"PA","M"
"17355",9064,100,"IL","M"
"17356",9064,100,"SA","M"
"17357",9064,100,"NC","M"
"17358",9064,100,"NC","M"
"17359",9064,100,"SA","M"
"17360",9064,100,"MD","M"
"17361",9064,100,"MD","M"
"17362",9064,100,"SA","M"
"17363",9064,100,"SA","M"
"17364",9064,100,"SA","M"
"17365",9064,100,"SA","M"
"17366",9064,100,"SA","M"
"17367",9064,100,"AZ","M"
"17368",9064,100,"AZ","M"
"17369",9064,100,"AZ","M"
"17370",9064,100,"AZ","M"
"17371",9064,100,"AZ","M"
"17372",9064,100,"AZ","M"
"17373",9064,100,"SA","M"
"17374",9064,100,"SA","M"
"17375",9064,100,"SA","M"
"17376",9064,100,"OR","M"
"17377",9064,100,"IL","M"
"17378",9064,100,"NC","M"
"17379",9064,100,"NC","M"
"17380",9064,100,"NC","M"
"17381",9064,100,"SA","M"
"17382",9064,100,"MS","M"
"17383",9064,100,"KS","M"
"17384",9064,100,"NY","M"
"17385",9064,100,"NY","M"
"17386",9064,100,"PA","M"
"17387",9064,100,"NY","M"
"17388",9064,100,"SA","M"
"17389",9064,100,"IN","M"
"17390",9064,100,"SA","M"
"17391",9064,100,"SA","M"
"17392",9064,100,"SA","M"
"17393",9064,100,"WI","M"
"17394",9064,100,"NC","M"
"17395",9064,100,"NC","M"
"17396",9064,100,"NC","M"
"17397",9064,100,"NC","M"
"17398",9064,100,"WI","M"
"17399",9064,100,"WI","M"
"17400",9064,100,"WI","M"
"17401",9064,100,"WI","M"
"17402",9064,100,"WI","M"
"17403",9064,100,"WI","M"
"17404",9064,100,"WI","M"
"17405",9064,100,"WI","M"
"17406",9064,100,"WI","M"
"17407",9064,100,"WI","M"
"17408",9064,100,"WI","M"
"17409",9064,100,"WI","M"
"17410",9064,100,"WI","M"
"17411",9064,100,"WI","M"
"17412",9064,100,"WI","M"
"17413",9064,100,"WI","M"
"17414",9064,100,"WI","M"
"17415",9064,100,"WI","M"
"17416",9064,100,"WI","M"
"17417",9064,100,"WI","M"
"17418",9064,100,"WI","M"
"17419",9064,100,"WI","M"
"17420",9064,100,"WI","M"
"17421",9064,100,"WI","M"
"17422",9064,100,"WI","M"
"17423",9064,100,"WI","M"
"17424",9064,100,"WI","M"
"17425",9064,100,"WI","M"
"17426",9064,100,"WI","M"
"17427",9064,100,"WI","M"
"17428",9064,100,"WI","M"
"17429",9064,100,"WI","M"
"17430",9064,100,"WI","M"
"17431",9064,100,"WI","M"
"17432",9064,100,"WI","M"
"17433",9064,100,"WI","M"
"17434",9064,100,"WI","M"
"17435",9064,100,"WI","M"
"17436",9064,100,"WI","M"
"17437",9064,100,"WI","M"
"17438",9064,100,"NC","M"
"17439",9064,100,"NC","M"
"17440",9064,100,"NC","M"
"17441",9064,100,"NC","M"
"17442",9064,100,"SA","M"
"17443",9064,100,"SA","M"
"17444",9064,100,"SA","M"
"17445",9064,100,"SA","M"
"17446",9064,100,"NC","M"
"17447",9064,100,"SA","M"
"17448",9064,100,"IL","M"
"17449",9064,100,"SA","M"
"17450",9064,100,"NC","M"
"17451",9064,100,"SA","M"
"17452",9064,100,"MD","M"
"17453",9064,100,"NY","M"
"17454",9064,100,"KS","M"
"17455",9064,100,"NY","M"
"17456",9064,100,"SA","M"
"17457",9064,100,"SA","M"
"17458",9064,100,"OH","M"
"17459",9064,100,"NJ","M"
"17460",9064,100,"NY","M"
"17461",9064,100,"SA","M"
"17462",9064,100,"OH","M"
"17463",9064,100,"OH","M"
"17464",9064,100,"NC","M"
"17465",9064,100,"NC","M"
"17466",9064,100,"NC","M"
"17467",9064,100,"NC","M"
"17468",9064,100,"NC","M"
"17469",9064,100,"NC","M"
"17470",9064,100,"NC","M"
"17471",9064,100,"NC","M"
"17472",9064,100,"NC","M"
"17473",9064,100,"OR","M"
"17474",9064,100,"OR","M"
"17475",9064,100,"SA","M"
"17476",9064,100,"SA","M"
"17477",9064,100,"FL","M"
"17478",9064,100,"FL","M"
"17479",9064,100,"FL","M"
"17480",9064,100,"FL","M"
"17481",9064,100,"FL","M"
"17482",9064,100,"FL","M"
"17483",9064,100,"NC","M"
"17484",9064,100,"FL","M"
"17485",9064,100,"FL","M"
"17486",9064,100,"FL","M"
"17487",9064,100,"FL","M"
"17488",9064,100,"FL","M"
"17489",9064,100,"FL","M"
"17490",9064,100,"FL","M"
"17491",9064,100,"FL","M"
"17492",9064,100,"FL","M"
"17493",9064,100,"FL","M"
"17494",9064,100,"FL","M"
"17495",9064,100,"FL","M"
"17496",9064,100,"MD","M"
"17497",9064,100,"NC","M"
"17498",9064,100,"NC","M"
"17499",9064,100,"NC","M"
"17500",9064,100,"SA","M"
"17501",9064,100,"NC","M"
"17502",9064,100,"NC","M"
"17503",9064,100,"SA","M"
"17504",9064,100,"SA","M"
"17505",9064,100,"NC","M"
"17506",9064,100,"SA","M"
"17507",9064,100,"SA","M"
"17508",9064,100,"KS","M"
"17509",9064,100,"KS","M"
"17510",9064,100,"KS","M"
"17511",9064,100,"KS","M"
"17512",9064,100,"KS","M"
"17513",9064,100,"KS","M"
"17514",9064,100,"KS","M"
"17515",9064,100,"KS","M"
"17516",9064,100,"KS","M"
"17517",9064,100,"KS","M"
"17518",9064,100,"KS","M"
"17519",9064,100,"KS","M"
"17520",9064,100,"VA","M"
"17521",9064,100,"NY","M"
"17522",9064,100,"NY","M"
"17523",9064,100,"CT","M"
"17524",9064,100,"DC","M"
"17525",9064,100,"KS","M"
"17526",9064,100,"KS","M"
"17527",9064,100,"KS","M"
"17528",9064,100,"KS","M"
"17529",9064,100,"KS","M"
"17530",9064,100,"KS","M"
"17531",9064,100,"PA","M"
"17532",9064,100,"PA","M"
"17533",9064,100,"PA","M"
"17534",9064,100,"MD","M"
"17535",9064,100,"DC","M"
"17536",9064,100,"DC","M"
"17537",9064,100,"DC","M"
"17538",9064,100,"DC","M"
"17539",9064,100,"MD","M"
"17540",9064,100,"MD","M"
"17541",9064,100,"MD","M"
"17542",9064,100,"NY","M"
"17543",9064,100,"SA","M"
"17544",9064,100,"MI","M"
"17545",9064,100,"PA","M"
"17546",9064,100,"PA","M"
"17547",9064,100,"PA","M"
"17548",9064,100,"IN","M"
"17549",9064,100,"IN","M"
"17550",9064,100,"IN","M"
"17551",9064,100,"IN","M"
"17552",9064,100,"VA","M"
"17553",9064,100,"VA","M"
"17554",9064,100,"PA","M"
"17555",9064,100,"PA","M"
"17556",9064,100,"PA","M"
"17557",9064,100,"VA","M"
"17558",9064,100,"VA","M"
"17559",9064,100,"IL","M"
"17560",9064,100,"IL","M"
"17561",9064,100,"IL","M"
"17562",9064,100,"IL","M"
"17563",9064,100,"IL","M"
"17564",9064,100,"GA","M"
"17565",9064,100,"GA","M"
"17566",9064,100,"KS","M"
"17567",9064,100,"KS","M"
"17568",9064,100,"KS","M"
"17569",9064,100,"KS","M"
"17570",9064,100,"KS","M"
"17571",9064,100,"KS","M"
"17572",9064,100,"KS","M"
"17573",9064,100,"VA","M"
"17574",9064,100,"VA","M"
"17575",9064,100,"FL","M"
"17576",9064,100,"PA","M"
"17577",9064,100,"OH","M"
"17578",9064,100,"OH","M"
"17579",9064,100,"OH","M"
"17580",9064,100,"OH","M"
"17581",9064,100,"OH","M"
"17582",9064,100,"OH","M"
"17583",9064,100,"OH","M"
"17584",9064,100,"OH","M"
"17585",9064,100,"OH","M"
"17586",9064,100,"OH","M"
"17587",9064,100,"OH","M"
"17588",9064,100,"OH","M"
"17589",9064,100,"OH","M"
"17590",9064,100,"OH","M"
"17591",9064,100,"OH","M"
"17592",9064,100,"OH","M"
"17593",9064,100,"OH","M"
"17594",9064,100,"OH","M"
"17595",9064,100,"OH","M"
"17596",9064,100,"OH","M"
"17597",9064,100,"OH","M"
"17598",9064,100,"OH","M"
"17599",9064,100,"OH","M"
"17600",9064,100,"UT","M"
"17601",9064,100,"UT","M"
"17602",9064,100,"UT","M"
"17603",9064,100,"UT","M"
"17604",9064,100,"UT","M"
"17605",9064,100,"UT","M"
"17606",9064,100,"UT","M"
"17607",9064,100,"UT","M"
"17608",9064,100,"UT","M"
"17609",9064,100,"UT","M"
"17610",9064,100,"UT","M"
"17611",9064,100,"UT","M"
"17612",9064,100,"UT","M"
"17613",9064,100,"UT","M"
"17614",9064,100,"UT","M"
"17615",9064,100,"UT","M"
"17616",9064,100,"UT","M"
"17617",9064,100,"UT","M"
"17618",9064,100,"UT","M"
"17619",9064,100,"VA","M"
"17620",9064,100,"VA","M"
"17621",9064,100,"VA","M"
"17622",9064,100,"VA","M"
"17623",9064,100,"VA","M"
"17624",9064,100,"IL","M"
"17625",9064,100,"IL","M"
"17626",9064,100,"IL","M"
"17627",9064,100,"IL","M"
"17628",9064,100,"IL","M"
"17629",9064,100,"MI","M"
"17630",9064,100,"MD","M"
"17631",9064,100,"MD","M"
"17632",9064,100,"MD","M"
"17633",9064,100,"MD","M"
"17634",9064,100,"MD","M"
"17635",9064,100,"MD","M"
"17636",9064,100,"MD","M"
"17637",9064,100,"MD","M"
"17638",9064,100,"MD","M"
"17639",9064,100,"MD","M"
"17640",9064,100,"SA","M"
"17641",9064,100,"SA","M"
"17642",9064,100,"KS","M"
"17643",9064,100,"SA","M"
"17644",9064,100,"SA","M"
"17645",9064,100,"SA","M"
"17646",9064,100,"SA","M"
"17647",9064,100,"SA","M"
"17648",9064,100,"NC","M"
"17649",9064,100,"KS","M"
"17650",9064,100,"SA","M"
"17651",9064,100,"UT","M"
"17652",9064,100,"UT","M"
"17653",9064,100,"UT","M"
"17654",9064,100,"UT","M"
"17655",9064,100,"UT","M"
"17656",9064,100,"UT","M"
"17657",9064,100,"IN","M"
"17658",9064,100,"IN","M"
"17659",9064,100,"IN","M"
"17660",9064,100,"SA","M"
"17661",9064,100,"SA","M"
"17662",9064,100,"SA","M"
"17663",9064,100,"SA","M"
"17664",9064,100,"PA","M"
"17665",9064,100,"NE","M"
"17666",9064,100,"NE","M"
"17667",9064,100,"NE","M"
"17668",9064,100,"NE","M"
"17669",9064,100,"NE","M"
"17670",9064,100,"NE","M"
"17671",9064,100,"NC","M"
"17672",9064,100,"NC","M"
"17673",9064,100,"NC","M"
"17674",9064,100,"NC","M"
"17675",9064,100,"NC","M"
"17676",9064,100,"SA","M"
"17677",9064,100,"NC","M"
"17678",9064,100,"SA","M"
"17679",9064,100,"NC","M"
"17680",9064,100,"NC","M"
"17681",9064,100,"NC","M"
"17682",9064,100,"SA","M"
"17683",9064,100,"SA","M"
"17684",9064,100,"IL","M"
"17685",9064,100,"IL","M"
"17686",9064,100,"IL","M"
"17687",9064,100,"IL","M"
"17688",9064,100,"KS","M"
"17689",9064,100,"KS","M"
"17690",9064,100,"KS","M"
"17691",9064,100,"KS","M"
"17692",9064,100,"KS","M"
"17693",9064,100,"KS","M"
"17694",9064,100,"KS","M"
"17695",9064,100,"KS","M"
"17696",9064,100,"KS","M"
"17697",9064,100,"KS","M"
"17698",9064,100,"KS","M"
"17699",9064,100,"KS","M"
"17700",9064,100,"KS","M"
"17701",9064,100,"KS","M"
"17702",9064,100,"KS","M"
"17703",9064,100,"KS","M"
"17704",9064,100,"KS","M"
"17705",9064,100,"KS","M"
"17706",9064,100,"KS","M"
"17707",9064,100,"PA","M"
"17708",9064,100,"IL","M"
"17709",9064,100,"IL","M"
"17710",9064,100,"IL","M"
"17711",9064,100,"IL","M"
"17712",9064,100,"IL","M"
"17713",9064,100,"IL","M"
"17714",9064,100,"IL","M"
"17715",9064,100,"IL","M"
"17716",9064,100,"IL","M"
"17717",9064,100,"IL","M"
"17718",9064,100,"IL","M"
"17719",9064,100,"IL","M"
"17720",9064,100,"NC","M"
"17721",9064,100,"NC","M"
"17722",9064,100,"NC","M"
"17723",9064,100,"NY","M"
"17724",9064,100,"NY","M"
"17725",9064,100,"MD","M"
"17726",9064,100,"MD","M"
"17727",9064,100,"MD","M"
"17728",9064,100,"SA","M"
"17729",9064,100,"OH","M"
"17730",9064,100,"OH","M"
"17731",9064,100,"NY","M"
"17732",9064,100,"MI","M"
"17733",9064,100,"IN","M"
"17734",9064,100,"IN","M"
"17735",9064,100,"SA","M"
"17736",9064,100,"SA","M"
"17737",9064,100,"SA","M"
"17738",9064,100,"MI","M"
"17739",9064,100,"IN","M"
"17740",9064,100,"IN","M"
"17741",9064,100,"VA","M"
"17742",9064,100,"VA","M"
"17743",9064,100,"VA","M"
"17744",9064,100,"OH","M"
"17745",9064,100,"OH","M"
"17746",9064,100,"KS","M"
"17747",9064,100,"KS","M"
"17748",9064,100,"KS","M"
"17749",9064,100,"KS","M"
"17750",9064,100,"KS","M"
"17751",9064,100,"AL","M"
"17752",9064,100,"AL","M"
"17753",9064,100,"AL","M"
"17754",9064,100,"AL","M"
"17755",9064,100,"AL","M"
"17756",9064,100,"DC","M"
"17757",9064,100,"IL","M"
"17758",9064,100,"NE","M"
