"endTime","artistName","trackName","msPlayed"
"2024-02-13 05:13","Metro Boomin","All The Way Live (Spider-Man: Across the Spider-Verse) (Metro Boomin & Future, Lil Uzi Vert)",3390
"2024-02-13 05:15","Young Thug","Parade on Cleveland (feat. Drake)",998
"2024-02-13 05:15","Jack Harlow","Keep It Light",905
"2024-02-13 05:15","Drake","Major Distribution",835
"2024-02-13 05:15","Lyrical Lemonade","This My Life (with Lil Tecca, The Kid LAROI & Lil Skies)",97105
"2024-02-13 05:15","Trippie Redd","Van Cleef Island",1323
"2024-02-13 05:15","21 Savage","a lot",1602
"2024-02-13 05:15","Drake","You Broke My Heart",1625
"2024-02-13 05:15","Drake","Away From Home",905
"2024-02-13 05:15","Drake","All The Parties (feat. Chief Keef)",1184
"2024-02-13 05:15","Jack Harlow","Rendezvous",905
"2024-02-13 05:15","21 Savage","dangerous",1416
"2024-02-13 05:15","Travis Scott","THANK GOD",1671
"2024-02-13 05:15","Jack Harlow","SYLVIA (feat. 2forwOyNE)",1927
"2024-02-13 05:15","Drake","Passionfruit",882
"2024-02-13 05:15","Young Thug","Want Me Dead (feat. 21 Savage)",1114
"2024-02-13 05:18","Don Toliver","No Pole",187613
"2024-02-13 14:43","Jack Harlow","WALK IN THE PARK",1648
"2024-02-13 14:43","Drake","Evil Ways (feat. J. Cole)",743
"2024-02-13 14:43","Swae Lee","Ball Is Life (feat. Jack Harlow)",812
"2024-02-13 14:43","Drake","IDGAF (feat. Yeat)",1579
"2024-02-13 14:47","Chris Brown","Psychic",220760
"2024-02-13 14:50","Jack Harlow","Common Ground",1671
"2024-02-13 14:50","Metro Boomin","Home (Metro Boomin & Don Toliver, Lil Uzi Vert)",2043
"2024-02-13 14:50","Kendrick Lamar","Count Me Out",2577
"2024-02-13 14:50","Drake","Rich Flex",2298
"2024-02-13 14:50","Jack Harlow","Denver",1787
"2024-02-13 14:50","JVKE","this is what space feels like",2693
"2024-02-13 14:50","21 Savage","should've wore a bonnet",181753
"2024-02-13 15:09","21 Savage","née-nah",220584
"2024-02-13 15:12","Metro Boomin","Metro Spider (with Young Thug)",174560
"2024-02-13 15:14","Gunna","ca$h $hit",131493
"2024-02-13 21:03","Future","Life Is Good (feat. Drake)",237735
"2024-02-13 21:04","Metro Boomin","Self Love (Spider-Man: Across the Spider-Verse) (Metro Boomin & Coi Leray)",882
"2024-02-13 21:04","Bad Bunny","TELEFONO NUEVO",859
"2024-02-13 21:04","Baby Keem","south africa",719
"2024-02-13 21:04","Drake","Wick Man",882
"2024-02-13 21:04","Jack Harlow","Blame On Me",952
"2024-02-13 21:04","Drake","8am in Charlotte",882
"2024-02-13 21:04","Jack Harlow","RAIN",2716
"2024-02-13 21:04","21 Savage","just like me",4713
"2024-02-13 21:04","Jack Harlow","No Enhancers",71830
"2024-02-13 21:04","Drake","More M’s",719
"2024-02-13 21:04","Jack Harlow","Creme",743
"2024-02-13 21:04","Bad Bunny","VOU 787",1207
"2024-02-13 21:04","Drake","Fear Of Heights",975
"2024-02-13 21:04","Drake","First Person Shooter (feat. J. Cole)",2507
"2024-02-13 21:07","Jack Harlow","State Fair",177702
"2024-02-13 21:07","Don Toliver","Private Landing (feat. Justin Bieber & Future)",3645
"2024-02-13 21:10","Travis Scott","FE!N (feat. Playboi Carti)",191700
"2024-02-13 21:14","Drake","TSU",241579
"2024-02-13 22:37","21 Savage","all of me",74118
"2024-02-13 22:39","21 Savage","letter to my brudda",159133
"2024-02-13 22:46","Travis Scott","THANK GOD",184888
"2024-02-13 22:49","Drake","Major Distribution",170500
"2024-02-13 22:52","21 Savage","sneaky",201672
"2024-02-13 22:56","Future","Life Is Good (feat. Drake)",237735
"2024-02-14 01:50","Drake","Spin Bout U",214588
"2024-02-14 01:53","Metro Boomin","Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)",219453
"2024-02-14 01:55","Drake","Another Late Night (feat. Lil Yachty)",102233
"2024-02-14 01:59","Don Toliver","Private Landing (feat. Justin Bieber & Future)",2554
"2024-02-14 01:59","Kendrick Lamar","ELEMENT.",3459
"2024-02-14 01:59","Drake","Virginia Beach",231317
"2024-02-14 02:03","Metro Boomin","Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)",256026
"2024-02-14 02:06","Lil Uzi Vert","Watch This - ARIZONATEARS Pluggnb Remix",163139
"2024-02-14 02:10","21 Savage","née-nah",220584
"2024-02-14 02:13","21 Savage","see the real",182039
"2024-02-14 02:18","Drake","Rich Baby Daddy (feat. Sexyy Red & SZA)",319191
"2024-02-14 02:22","21 Savage","just like me",231338
"2024-02-14 02:28","Trippie Redd","Van Cleef Island",151141
"2024-02-14 02:33","Drake","Drew A Picasso",113221
"2024-02-14 02:33","Drake","What Would Pluto Do",2693
"2024-02-14 02:33","Drake","Polar Opposites",1625
"2024-02-14 02:33","Jack Harlow","First Class",1880
"2024-02-14 02:46","21 Savage","Said N Done",119814
"2024-02-14 02:49","Drake","Amen (feat. Teezo Touchdown)",141212
"2024-02-14 02:52","Lil Uzi Vert","Aye (feat. Travis Scott)",207835
"2024-02-14 02:55","Don Toliver","No Pole",187613
"2024-02-14 02:58","Don Toliver","Embarrassed (feat. Travis Scott)",192693
"2024-02-14 03:01","Lil Yachty","TESLA",164742
"2024-02-14 03:05","Travis Scott","LOOOVE (feat. Kid Cudi)",226715
"2024-02-14 03:09","Travis Scott","MELTDOWN (feat. Drake)",246133
"2024-02-14 03:12","CHASE B","Ring Ring (feat. Travis Scott, Don Toliver, Quavo & Ty Dolla $ign)",1240
"2024-02-14 03:12","Travis Scott","SKITZO (feat. Young Thug)",4800
"2024-02-14 03:12","Offset","BROAD DAY (feat. Future)",1430
"2024-02-14 03:12","Drake","8am in Charlotte",830
"2024-02-14 03:12","Young Thug","Wit Da Racks (feat. 21 Savage, Travis Scott & Yak Gotti)",184800
"2024-02-14 03:12","21 Savage","all of me",1760
"2024-02-14 03:12","Young Thug","Oh U Went (feat. Drake)",730
"2024-02-14 03:12","Gunna","back to the moon",1400
"2024-02-14 03:13","Drake","Virginia Beach",19770
"2024-02-14 03:15","Nemzzz","BACK THAT",112430
"2024-02-14 03:15","Nemzzz","Transparent",47850
"2024-02-14 03:16","Nemzzz","Deep End",45690
"2024-02-14 03:18","Nemzzz","ABC",113674
"2024-02-14 03:20","Kidwild","DND Pt. 2 (feat. Nemzzz)",118372
"2024-02-14 03:23","Nemzzz","NEMZZZ TYPE BEAT",158214
"2024-02-14 03:25","Nemzzz","FYP",161538
"2024-02-14 03:28","Nemzzz","DL4V",131200
"2024-02-14 03:28","A1 x J1","Don’t Lie (feat. Nemzzz)",15993
"2024-02-14 03:33","Nemzzz","OMG",131200
"2024-02-14 03:34","Jack Harlow","Blame On Me",750
"2024-02-14 03:34","Travis Scott","SIRENS",1720
"2024-02-14 03:34","Nemzzz","No Replies",37420
"2024-02-14 03:36","Lil Uzi Vert","Watch This - ARIZONATEARS Pluggnb Remix",101580
"2024-02-14 03:36","Jack Harlow","Questions",3070
"2024-02-14 03:38","Don Toliver","BANDIT",147746
"2024-02-14 03:42","Baby Keem","family ties (with Kendrick Lamar)",252262
"2024-02-14 03:50","Travis Scott","THANK GOD",184888
"2024-02-14 03:53","Jack Harlow","WALK IN THE PARK",152991
"2024-02-14 03:55","Nemzzz","MONEY AND VIBES",122253
"2024-02-14 03:58","Joey Bada$$","Show Me",220386
"2024-02-14 04:01","Jack Harlow","Creme",156531
"2024-02-14 04:02","Jack Harlow","Poison (feat. Lil Wayne)",44577
"2024-02-14 04:05","Chris Brown","Psychic",220760
"2024-02-14 04:08","21 Savage","pad lock",191359
"2024-02-14 04:10","Jack Harlow","Way Out (feat. Big Sean)",65530
"2024-02-14 04:29","Baby Keem","trademark usa",72284
"2024-02-14 04:31","Toby Fox","Cyber Battle (Solo)",107520
"2024-02-14 04:33","Omori","Wandering Rose",113935
"2024-02-14 04:33","Toby Fox","Deal Gone Wrong",31326
"2024-02-14 04:35","Omori","H20:Hcl",118930
"2024-02-14 04:36","Toby Fox","Can You Really Call This A Hotel, I Didn't Receive A Mint On My Pillow Or Anything",61417
"2024-02-14 04:37","Omori","White Space",61969
"2024-02-14 04:38","Toby Fox","Tem Shop",45235
"2024-02-14 04:39","Toby Fox","Acid Tunnel of Love",90461
"2024-02-14 04:40","Omori","Bargain Bin Boys",61467
"2024-02-14 04:41","Omori","Push & Shove",39937
"2024-02-14 04:43","Omori","Remember to Be Patient",99387
"2024-02-14 04:44","Omori","Glade",59994
"2024-02-14 04:46","Omori","Come and See",142655
"2024-02-14 04:48","Toby Fox","Pandora Palace",99600
"2024-02-14 04:48","Toby Fox","April 2012",20555
"2024-02-14 04:50","Toby Fox","SAVE The World",113333
"2024-02-14 04:53","Omori","Poems in the Fog",109933
"2024-02-14 04:55","Toby Fox","Uwa!! So Holiday♫",30000
"2024-02-14 04:55","Toby Fox","Imminent Death",20000
"2024-02-14 04:55","Omori","Splintered Sweets in the Castle",84967
"2024-02-14 04:57","Toby Fox","Empty Town",83478
"2024-02-14 04:58","Omori","Pranked.",63968
"2024-02-14 04:59","Toby Fox","Ghost Fight",56533
"2024-02-14 05:00","Toby Fox","Before the Story",88615
"2024-02-14 05:01","Toby Fox","A Real Boy!",15673
"2024-02-14 05:02","Omori","Cold!",66440
"2024-02-14 05:02","Omori","Welcome Again.",44336
"2024-02-14 05:04","Toby Fox","WELCOME TO THE CITY",114004
"2024-02-14 05:06","Omori","Playing Forever",103973
"2024-02-14 05:07","Toby Fox","Stronger Monsters",63114
"2024-02-14 05:08","Omori","Listening",70283
"2024-02-14 05:09","Omori","Something, Alone",36643
"2024-02-14 05:11","Toby Fox","Field of Hopes and Dreams",161280
"2024-02-14 05:12","Toby Fox","Until Next Time",62071
"2024-02-14 05:15","Toby Fox","MEGALOVANIA",156000
"2024-02-14 05:16","Toby Fox","Mini Studio",51724
"2024-02-14 05:18","Omori","Swirly 1000x",125961
"2024-02-14 05:19","Toby Fox","Wrong Enemy !?",58392
"2024-02-14 05:20","Omori","It Means Everything.",73483
"2024-02-14 05:20","Omori","So, How'd We Do?",19193
"2024-02-14 05:22","Toby Fox","Last Episode!",7619
"2024-02-14 05:22","Toby Fox","Holiday Studio",68869
"2024-02-14 05:23","Omori","Thrifted Tchotchkes",89894
"2024-02-14 05:23","Omori","Try Again Little Brother",17895
"2024-02-14 05:24","Toby Fox","The Chase",33882
"2024-02-14 05:26","Omori","Sweetheart's Quest for Hearts",84871
"2024-02-14 05:29","Omori","I Prefer My Pizza 90% Grease",44935
"2024-02-14 05:29","Toby Fox","It's Raining Somewhere Else",170312
"2024-02-14 05:30","Omori","Waiting for...",40457
"2024-02-14 05:30","Toby Fox","Your Best Friend",23225
"2024-02-14 05:35","Toby Fox","Reunited",284076
"2024-02-14 05:37","Omori","5ths",91897
"2024-02-14 05:38","Omori","'X' marks the Spot!",55958
"2024-02-14 05:39","Omori","A Home for Flowers (Daisy)",79981
"2024-02-14 05:40","Toby Fox","Faint Courage (Game Over)",52043
"2024-02-14 05:42","Toby Fox","Finale",112421
"2024-02-14 05:42","Omori","Distance",37450
"2024-02-14 05:42","Toby Fox","I'm Very Bad",13714
"2024-02-14 05:44","Omori","Chemistry on and On",81394
"2024-02-14 05:46","Omori","Bready Steady Go",125969
"2024-02-14 05:47","Omori","High Fructose Headache",67858
"2024-02-14 05:49","Toby Fox","Don't Give Up",122000
"2024-02-14 05:50","Omori","A Home for Flowers (Tulip)",92972
"2024-02-14 05:51","Toby Fox","It's Showtime!",46117
"2024-02-14 05:52","Omori","Grimey",75980
"2024-02-14 05:53","Toby Fox","Start Menu",32000
"2024-02-14 05:55","Toby Fox","BIG SHOT",142285
"2024-02-14 05:56","Omori","Swallow Hollow",42324
"2024-02-14 05:57","Omori","Take a Load Off",87912
"2024-02-14 05:59","Omori","August/Water",103376
"2024-02-14 06:00","Omori","Yo DJ Pump This Party",20972
"2024-02-14 06:00","Omori","Photograph",53145
"2024-02-14 06:51","Omori","Fade",28927
"2024-02-14 06:53","Ken Carson","Jennifer’s Body",61710
"2024-02-14 14:47","Omori","Sugar Star Planetarium",1416
"2024-02-14 14:50","Unknown Artist","Unknown Track",10315
"2024-02-14 14:50","half•alive","Subliminal",165130
"2024-02-14 14:54","Twenty One Pilots","Never Take It",212706
"2024-02-14 14:58","Unknown Artist","Unknown Track",277226
"2024-02-14 15:00","Jack Harlow","Dua Lipa",135053
"2024-02-14 15:03","Dominic Fike","Bodies",124504
"2024-02-14 15:10","half•alive","Rest (with Samm Henshaw)",209226
"2024-02-14 23:21","Twenty One Pilots","Choker / Stressed Out / Migraine / Morph / Holding On To You - Livestream Version",388670
"2024-02-14 23:23","21 Savage","n.h.i.e.",143718
"2024-02-14 23:26","Jack Harlow","RIVER ROAD",1068
"2024-02-14 23:26","Baby Keem","trademark usa",147967
"2024-02-14 23:26","Jack Harlow","21C/Delta",1068
"2024-02-14 23:26","The Kid LAROI","HEAVEN",2020
"2024-02-14 23:29","21 Savage","sneaky",2972
"2024-02-14 23:29","Travis Scott","HYAENA",2043
"2024-02-14 23:29","Jack Harlow","Blame On Me",5063
"2024-02-14 23:29","The Kid LAROI","WHAT'S THE MOVE? (feat. Future and BabyDrill)",199547
"2024-02-14 23:29","Young Thug","Oh U Went (feat. Drake)",1555
"2024-02-15 01:39","Travis Scott","MY EYES",251249
"2024-02-15 01:42","Metro Boomin","Nas Morales (Metro Boomin & Nas)",167093
"2024-02-15 01:42","Jack Harlow","Rendezvous",12283
"2024-02-15 01:42","Drake","First Person Shooter (feat. J. Cole)",3532
"2024-02-15 02:01","Twenty One Pilots","Doubt",191493
"2024-02-15 02:04","Jack Harlow","Young Harleezy",224841
"2024-02-15 02:08","half•alive","Rest (with Samm Henshaw)",209226
"2024-02-15 02:11","Twenty One Pilots","House of Gold",163880
"2024-02-15 02:13","Dominic Fike","3 Nights",177666
"2024-02-15 02:18","Twenty One Pilots","Cut My Lip (Brooklyn)",258595
"2024-02-15 02:21","half•alive","Hot Tea",175200
"2024-02-15 02:23","Dominic Fike","Mama's Boy",155721
"2024-02-15 02:27","half•alive","Move Me",217400
"2024-02-15 02:29","Jack Harlow","Lil Secret",129565
"2024-02-15 03:25","Dominic Fike","Politics & Violence",139840
"2024-02-15 03:27","Kanye West","BACK TO ME",150140
"2024-02-15 03:29","Dominic Fike","Babydoll",97960
"2024-02-15 03:31","Jack Harlow","Questions",134387
"2024-02-15 03:33","Dominic Fike","Dancing In The Courthouse",157563
"2024-02-15 03:37","Twenty One Pilots","Mulberry Street",224398
"2024-02-15 04:11","Twenty One Pilots","Christmas Saves The Year",63859
"2024-02-15 04:14","Twenty One Pilots","Shy Away - Livestream Version",176481
"2024-02-15 04:29","Unknown Artist","Unknown Track",239920
"2024-02-15 04:33","Twenty One Pilots","Heavydirtysoul",234813
"2024-02-15 04:37","Unknown Artist","Unknown Track",243000
"2024-02-15 04:40","Twenty One Pilots","Fall Away",182000
"2024-02-15 06:47","half•alive","still feel.",247786
"2024-02-15 06:50","half•alive","ice cold. (with Kimbra)",177626
"2024-02-15 06:55","Unknown Artist","Unknown Track",277226
"2024-02-15 06:58","half•alive","Never Been Better (feat. Orla Gartland)",188320
"2024-02-15 06:58","Dominic Fike","Dark",24363
"2024-02-15 06:58","Kendrick Lamar","Alright",7383
"2024-02-15 07:01","Lyrical Lemonade","This My Life (with Lil Tecca, The Kid LAROI & Lil Skies)",169014
"2024-02-15 07:05","21 Savage","a lot",2089
"2024-02-15 07:05","Drake","Away From Home",1857
"2024-02-15 07:05","Jack Harlow","Poison (feat. Lil Wayne)",2484
"2024-02-15 07:05","Travis Scott","SICKO MODE",1857
"2024-02-15 07:05","Jack Harlow","It Can't Be",1834
"2024-02-15 07:05","Drake","Sacrifices",165116
"2024-02-15 07:05","Drake","Virginia Beach",10193
"2024-02-15 07:05","Drake","IDGAF (feat. Yeat)",2577
"2024-02-15 07:06","Travis Scott","HYAENA",1718
"2024-02-15 07:06","Drake","On BS",12979
"2024-02-15 07:06","Baby Keem","16",2623
"2024-02-15 07:08","Young Thug","Bubbly (with Drake & Travis Scott)",165066
"2024-02-15 07:10","Drake","Jimmy Cooks (feat. 21 Savage)",63437
"2024-02-15 14:53","Drake","Jimmy Cooks (feat. 21 Savage)",154934
"2024-02-15 14:55","Bad Bunny","VOU 787",123643
"2024-02-15 14:57","Drake","IMY2 (with Kid Cudi)",132802
"2024-02-15 14:58","Baby Keem","trademark usa",928
"2024-02-15 14:58","Travis Scott","SIRENS",6037
"2024-02-15 14:58","21 Savage","dangerous",1323
"2024-02-15 14:58","Jack Harlow","Questions",3390
"2024-02-15 14:58","Young Thug","Want Me Dead (feat. 21 Savage)",789
"2024-02-15 15:00","Lil Uzi Vert","Watch This - ARIZONATEARS Pluggnb Remix",163139
"2024-02-15 15:00","Jack Harlow","Common Ground",2391
"2024-02-15 15:00","21 Savage","a lot",2090
"2024-02-15 15:00","Drake","Spin Bout U",1044
"2024-02-15 15:00","Travis Scott","MELTDOWN (feat. Drake)",1207
"2024-02-15 15:00","Rod Wave","Turks & Caicos (feat. 21 Savage)",1021
"2024-02-15 15:04","21 Savage","see the real",2205
"2024-02-15 15:04","Metro Boomin","Umbrella (with 21 Savage & Young Nudy)",2528
"2024-02-15 15:04","Jack Harlow","SYLVIA (feat. 2forwOyNE)",225882
"2024-02-15 15:11","Lil Uzi Vert","Patience (feat. Don Toliver)",262429
"2024-02-15 15:15","Travis Scott","FE!N (feat. Playboi Carti)",191700
"2024-02-15 18:22","Drake","Rich Flex",42606
"2024-02-15 21:37","Twenty One Pilots","Hometown",234946
"2024-02-15 21:42","Twenty One Pilots","Johnny Boy",279053
"2024-02-15 22:23","Unknown Artist","Unknown Track",116948
"2024-02-15 22:23","half•alive","Make of It",4388
"2024-02-15 22:50","Kid Cudi","WOW (with A$AP Rocky)",274200
"2024-02-15 22:53","Metro Boomin","Umbrella (with 21 Savage & Young Nudy)",172361
"2024-02-15 22:56","Metro Boomin","Nas Morales (Metro Boomin & Nas)",3667
"2024-02-15 22:56","Nemzzz","FYP",161538
"2024-02-15 22:59","Jack Harlow","Is That Ight?",2391
"2024-02-15 22:59","Jack Harlow","THRU THE NIGHT (feat. Bryson Tiller)",1602
"2024-02-15 22:59","Jack Harlow","Keep It Light",3157
"2024-02-15 22:59","Travis Scott","HYAENA",1114
"2024-02-15 22:59","Joey Bada$$","Show Me",1740
"2024-02-15 22:59","Lyrical Lemonade","This My Life (with Lil Tecca, The Kid LAROI & Lil Skies)",169014
"2024-02-15 22:59","Jack Harlow","Luv Is Dro (feat. Static Major & Bryson Tiller)",1160
"2024-02-15 22:59","Travis Scott","I KNOW ?",1509
"2024-02-15 23:03","Future","Life Is Good (feat. Drake)",237735
"2024-02-15 23:21","21 Savage","n.h.i.e.",111465
"2024-02-15 23:25","half•alive","TrusT",257120
"2024-02-15 23:27","Jack Harlow","They Don't Love It",113292
"2024-02-16 01:29","Jack Harlow","Parent Trap (feat. Justin Timberlake)",189876
"2024-02-16 01:32","Twenty One Pilots","Legend",172560
"2024-02-16 01:32","Jack Harlow","I'd Do Anything To Make You Smile",4832
"2024-02-16 01:32","Dominic Fike","Double Negative (Skeleton Milkshake)",2438
"2024-02-16 01:34","Dominic Fike","Joe Blazey",91440
"2024-02-16 01:37","Twenty One Pilots","Stressed Out",202333
"2024-02-16 01:39","Twenty One Pilots","Before You Start Your Day",122904
"2024-02-16 01:43","half•alive","BREAKFAST",211360
"2024-02-16 01:46","Kevin Abstract","Peach",176732
"2024-02-16 01:51","Twenty One Pilots","Chlorine",324466
"2024-02-16 01:53","Jack Harlow","Lil Secret",129565
"2024-02-16 01:57","Twenty One Pilots","Oh Ms Believer",217000
"2024-02-16 05:18","Twenty One Pilots","Heavydirtysoul",234813
"2024-02-16 05:18","Twenty One Pilots","Trees",12176
"2024-02-16 05:21","Dominic Fike","3 Nights",177666
"2024-02-16 05:23","Dominic Fike","Cancel Me",137241
"2024-02-16 05:25","Twenty One Pilots","Holding on to You",1718
"2024-02-16 05:25","half•alive","TIME 2",143446
"2024-02-16 05:29","Twenty One Pilots","Level of Concern",220051
"2024-02-16 05:31","Paul McCartney","The Kiss Of Venus (Dominic Fike)",143530
"2024-02-16 05:32","21 Savage","sneaky",17438
"2024-02-16 05:32","Jack Harlow","Creme",3459
"2024-02-16 05:32","Dominic Fike","What Kinda Woman",35306
"2024-02-16 05:32","Metro Boomin","Umbrella (with 21 Savage & Young Nudy)",4411
"2024-02-16 05:32","Young Thug","Want Me Dead (feat. 21 Savage)",1764
"2024-02-16 05:32","Drake","Circo Loco",2205
"2024-02-16 05:32","Drake","First Person Shooter (feat. J. Cole)",1996
"2024-02-16 05:34","Jack Harlow","No Enhancers",2600
"2024-02-16 05:34","Drake","Rich Baby Daddy (feat. Sexyy Red & SZA)",102121
"2024-02-16 05:37","Jack Harlow","Rendezvous",7801
"2024-02-16 05:37","21 Savage","prove it",140945
"2024-02-16 05:37","¥$","CARNIVAL",394
"2024-02-16 05:40","Drake","What Would Pluto Do",15023
"2024-02-16 05:40","¥$","FUK SUMN",278
"2024-02-16 05:40","¥$","CARNIVAL",193422
"2024-02-16 05:41","¥$","FUK SUMN",62833
"2024-02-16 05:44","Jack Harlow","State Fair",156757
"2024-02-16 21:46","Jack Harlow","State Fair",37790
"2024-02-16 21:46","Jack Harlow","Rendezvous",10479
